    Exchange,Token,LotSize,Symbol,TradingSymbol,Expiry,Instrument,OptionType,StrikePrice,TickSize,
    BFO,1168969,600,TECMOPT,TECHM25FEB1740PE,13-FEB-2025,OPTSTK,PE,1740,0.05,
    BFO,1172027,600,TECMOPT,TECHM25FEB1720PE,13-FEB-2025,OPTSTK,PE,1720,0.05,
    BFO,1168566,600,TECMOPT,TECHM25FEB1700PE,13-FEB-2025,OPTSTK,PE,1700,0.05,
    BFO,1170959,600,TECMOPT,TECHM25FEB1680PE,13-FEB-2025,OPTSTK,PE,1680,0.05,
    BFO,1174132,600,TECMOPT,TECHM25FEB1660PE,13-FEB-2025,OPTSTK,PE,1660,0.05,
    BFO,1173550,600,TECMOPT,TECHM25FEB1640PE,13-FEB-2025,OPTSTK,PE,1640,0.05,
    BFO,1169897,600,TECMOPT,TECHM25FEB1620PE,13-FEB-2025,OPTSTK,PE,1620,0.05,
    BFO,1173111,600,TECMOPT,TECHM25FEB1600PE,13-FEB-2025,OPTSTK,PE,1600,0.05,
    BFO,1168979,600,TECMOPT,TECHM25FEB1580PE,13-FEB-2025,OPTSTK,PE,1580,0.05,
    BFO,1172042,600,TECMOPT,TECHM25FEB1560PE,13-FEB-2025,OPTSTK,PE,1560,0.05,
    BFO,1168576,600,TECMOPT,TECHM25FEB1540PE,13-FEB-2025,OPTSTK,PE,1540,0.05,
    BFO,820915,600,TECMOPT,TECHM25FEB1520PE,13-FEB-2025,OPTSTK,PE,1520,0.05,
    BFO,823697,600,TECMOPT,TECHM25FEB1900CE,13-FEB-2025,OPTSTK,CE,1900,0.05,
    BFO,822605,600,TECMOPT,TECHM25FEB1880CE,13-FEB-2025,OPTSTK,CE,1880,0.05,
    BFO,822586,600,TECMOPT,TECHM25FEB1860CE,13-FEB-2025,OPTSTK,CE,1860,0.05,
    BFO,821476,600,TECMOPT,TECHM25FEB1840CE,13-FEB-2025,OPTSTK,CE,1840,0.05,
    BFO,1168911,600,TECMOPT,TECHM25FEB1820CE,13-FEB-2025,OPTSTK,CE,1820,0.05,
    BFO,1171970,600,TECMOPT,TECHM25FEB1800CE,13-FEB-2025,OPTSTK,CE,1800,0.05,
    BFO,1174516,600,TECMOPT,TECHM25FEB1780CE,13-FEB-2025,OPTSTK,CE,1780,0.05,
    BFO,1170909,600,TECMOPT,TECHM25FEB1760CE,13-FEB-2025,OPTSTK,CE,1760,0.05,
    BFO,1174079,600,TECMOPT,TECHM25FEB1740CE,13-FEB-2025,OPTSTK,CE,1740,0.05,
    BFO,1170445,600,TECMOPT,TECHM25FEB1720CE,13-FEB-2025,OPTSTK,CE,1720,0.05,
    BFO,1173642,600,TECMOPT,TECHM25FEB1700CE,13-FEB-2025,OPTSTK,CE,1700,0.05,
    BFO,1172436,600,TECMOPT,TECHM25FEB1680CE,13-FEB-2025,OPTSTK,CE,1680,0.05,
    BFO,1168926,600,TECMOPT,TECHM25FEB1660CE,13-FEB-2025,OPTSTK,CE,1660,0.05,
    BFO,1171982,600,TECMOPT,TECHM25FEB1640CE,13-FEB-2025,OPTSTK,CE,1640,0.05,
    BFO,1168534,600,TECMOPT,TECHM25FEB1620CE,13-FEB-2025,OPTSTK,CE,1620,0.05,
    BFO,1171532,600,TECMOPT,TECHM25FEB1600CE,13-FEB-2025,OPTSTK,CE,1600,0.05,
    BFO,1174097,600,TECMOPT,TECHM25FEB1580CE,13-FEB-2025,OPTSTK,CE,1580,0.05,
    BFO,1170457,600,TECMOPT,TECHM25FEB1560CE,13-FEB-2025,OPTSTK,CE,1560,0.05,
    BFO,1173654,600,TECMOPT,TECHM25FEB1540CE,13-FEB-2025,OPTSTK,CE,1540,0.05,
    BFO,820606,600,TECMOPT,TECHM25FEB1520CE,13-FEB-2025,OPTSTK,CE,1520,0.05,
    BFO,2087676,600,TECMOPT,TECHM24DEC1900PE,12-DEC-2024,OPTSTK,PE,1900,0.05,
    BFO,1163420,600,TECMOPT,TECHM24DEC1880PE,12-DEC-2024,OPTSTK,PE,1880,0.05,
    BFO,1163403,600,TECMOPT,TECHM24DEC1860PE,12-DEC-2024,OPTSTK,PE,1860,0.05,
    BFO,1159962,600,TECMOPT,TECHM24DEC1840PE,12-DEC-2024,OPTSTK,PE,1840,0.05,
    BFO,1159944,600,TECMOPT,TECHM24DEC1820PE,12-DEC-2024,OPTSTK,PE,1820,0.05,
    BFO,1136284,600,TECMOPT,TECHM24DEC1800PE,12-DEC-2024,OPTSTK,PE,1800,0.05,
    BFO,1134156,600,TECMOPT,TECHM24DEC1780PE,12-DEC-2024,OPTSTK,PE,1780,0.05,
    BFO,1130831,600,TECMOPT,TECHM24DEC1760PE,12-DEC-2024,OPTSTK,PE,1760,0.05,
    BFO,1133737,600,TECMOPT,TECHM24DEC1740PE,12-DEC-2024,OPTSTK,PE,1740,0.05,
    BFO,1130442,600,TECMOPT,TECHM24DEC1720PE,12-DEC-2024,OPTSTK,PE,1720,0.05,
    BFO,1133345,600,TECMOPT,TECHM24DEC1700PE,12-DEC-2024,OPTSTK,PE,1700,0.05,
    BFO,1129447,600,TECMOPT,TECHM24DEC1680PE,12-DEC-2024,OPTSTK,PE,1680,0.05,
    BFO,1135206,600,TECMOPT,TECHM24DEC1660PE,12-DEC-2024,OPTSTK,PE,1660,0.05,
    BFO,1131786,600,TECMOPT,TECHM24DEC1640PE,12-DEC-2024,OPTSTK,PE,1640,0.05,
    BFO,1134800,600,TECMOPT,TECHM24DEC1620PE,12-DEC-2024,OPTSTK,PE,1620,0.05,
    BFO,1131415,600,TECMOPT,TECHM24DEC1600PE,12-DEC-2024,OPTSTK,PE,1600,0.05,
    BFO,1133749,600,TECMOPT,TECHM24DEC1580PE,12-DEC-2024,OPTSTK,PE,1580,0.05,
    BFO,1130454,600,TECMOPT,TECHM24DEC1560PE,12-DEC-2024,OPTSTK,PE,1560,0.05,
    BFO,1133356,600,TECMOPT,TECHM24DEC1540PE,12-DEC-2024,OPTSTK,PE,1540,0.05,
    BFO,1130053,600,TECMOPT,TECHM24DEC1520PE,12-DEC-2024,OPTSTK,PE,1520,0.05,
    BFO,1132935,600,TECMOPT,TECHM24DEC1500PE,12-DEC-2024,OPTSTK,PE,1500,0.05,
    BFO,1138869,600,TECMOPT,TECHM24DEC1480PE,12-DEC-2024,OPTSTK,PE,1480,0.05,
    BFO,1138826,600,TECMOPT,TECHM24DEC1460PE,12-DEC-2024,OPTSTK,PE,1460,0.05,
    BFO,1147657,600,TECMOPT,TECHM24DEC1440PE,12-DEC-2024,OPTSTK,PE,1440,0.05,
    BFO,2087689,600,TECMOPT,TECHM24DEC1900CE,12-DEC-2024,OPTSTK,CE,1900,0.05,
    BFO,1163275,600,TECMOPT,TECHM24DEC1880CE,12-DEC-2024,OPTSTK,CE,1880,0.05,
    BFO,1163258,600,TECMOPT,TECHM24DEC1860CE,12-DEC-2024,OPTSTK,CE,1860,0.05,
    BFO,1159842,600,TECMOPT,TECHM24DEC1840CE,12-DEC-2024,OPTSTK,CE,1840,0.05,
    BFO,1159824,600,TECMOPT,TECHM24DEC1820CE,12-DEC-2024,OPTSTK,CE,1820,0.05,
    BFO,1135942,600,TECMOPT,TECHM24DEC1800CE,12-DEC-2024,OPTSTK,CE,1800,0.05,
    BFO,1132689,600,TECMOPT,TECHM24DEC1780CE,12-DEC-2024,OPTSTK,CE,1780,0.05,
    BFO,1129382,600,TECMOPT,TECHM24DEC1760CE,12-DEC-2024,OPTSTK,CE,1760,0.05,
    BFO,1132274,600,TECMOPT,TECHM24DEC1740CE,12-DEC-2024,OPTSTK,CE,1740,0.05,
    BFO,1128949,600,TECMOPT,TECHM24DEC1720CE,12-DEC-2024,OPTSTK,CE,1720,0.05,
    BFO,1131888,600,TECMOPT,TECHM24DEC1700CE,12-DEC-2024,OPTSTK,CE,1700,0.05,
    BFO,1130792,600,TECMOPT,TECHM24DEC1680CE,12-DEC-2024,OPTSTK,CE,1680,0.05,
    BFO,1133691,600,TECMOPT,TECHM24DEC1660CE,12-DEC-2024,OPTSTK,CE,1660,0.05,
    BFO,1130395,600,TECMOPT,TECHM24DEC1640CE,12-DEC-2024,OPTSTK,CE,1640,0.05,
    BFO,1133301,600,TECMOPT,TECHM24DEC1620CE,12-DEC-2024,OPTSTK,CE,1620,0.05,
    BFO,1130004,600,TECMOPT,TECHM24DEC1600CE,12-DEC-2024,OPTSTK,CE,1600,0.05,
    BFO,1132284,600,TECMOPT,TECHM24DEC1580CE,12-DEC-2024,OPTSTK,CE,1580,0.05,
    BFO,1128958,600,TECMOPT,TECHM24DEC1560CE,12-DEC-2024,OPTSTK,CE,1560,0.05,
    BFO,1131896,600,TECMOPT,TECHM24DEC1540CE,12-DEC-2024,OPTSTK,CE,1540,0.05,
    BFO,1134889,600,TECMOPT,TECHM24DEC1520CE,12-DEC-2024,OPTSTK,CE,1520,0.05,
    BFO,1131504,600,TECMOPT,TECHM24DEC1500CE,12-DEC-2024,OPTSTK,CE,1500,0.05,
    BFO,1138442,600,TECMOPT,TECHM24DEC1480CE,12-DEC-2024,OPTSTK,CE,1480,0.05,
    BFO,1138389,600,TECMOPT,TECHM24DEC1460CE,12-DEC-2024,OPTSTK,CE,1460,0.05,
    BFO,1147358,600,TECMOPT,TECHM24DEC1440CE,12-DEC-2024,OPTSTK,CE,1440,0.05,
    BFO,2030982,175,TCSLOPT,TCS25JAN4700PE,09-JAN-2025,OPTSTK,PE,4700,0.05,
    BFO,2029932,175,TCSLOPT,TCS25JAN4650PE,09-JAN-2025,OPTSTK,PE,4650,0.05,
    BFO,1154127,175,TCSLOPT,TCS25JAN4600PE,09-JAN-2025,OPTSTK,PE,4600,0.05,
    BFO,1157542,175,TCSLOPT,TCS25JAN4550PE,09-JAN-2025,OPTSTK,PE,4550,0.05,
    BFO,1158609,175,TCSLOPT,TCS25JAN4500PE,09-JAN-2025,OPTSTK,PE,4500,0.05,
    BFO,1151821,175,TCSLOPT,TCS25JAN4450PE,09-JAN-2025,OPTSTK,PE,4450,0.05,
    BFO,1153428,175,TCSLOPT,TCS25JAN4400PE,09-JAN-2025,OPTSTK,PE,4400,0.05,
    BFO,1157143,175,TCSLOPT,TCS25JAN4350PE,09-JAN-2025,OPTSTK,PE,4350,0.05,
    BFO,1158232,175,TCSLOPT,TCS25JAN4300PE,09-JAN-2025,OPTSTK,PE,4300,0.05,
    BFO,1158686,175,TCSLOPT,TCS25JAN4250PE,09-JAN-2025,OPTSTK,PE,4250,0.05,
    BFO,1152858,175,TCSLOPT,TCS25JAN4200PE,09-JAN-2025,OPTSTK,PE,4200,0.05,
    BFO,1153560,175,TCSLOPT,TCS25JAN4150PE,09-JAN-2025,OPTSTK,PE,4150,0.05,
    BFO,1155092,175,TCSLOPT,TCS25JAN4100PE,09-JAN-2025,OPTSTK,PE,4100,0.05,
    BFO,1158324,175,TCSLOPT,TCS25JAN4050PE,09-JAN-2025,OPTSTK,PE,4050,0.05,
    BFO,1152235,175,TCSLOPT,TCS25JAN4000PE,09-JAN-2025,OPTSTK,PE,4000,0.05,
    BFO,1154700,175,TCSLOPT,TCS25JAN3950PE,09-JAN-2025,OPTSTK,PE,3950,0.05,
    BFO,1155712,175,TCSLOPT,TCS25JAN3900PE,09-JAN-2025,OPTSTK,PE,3900,0.05,
    BFO,1159351,175,TCSLOPT,TCS25JAN3850PE,09-JAN-2025,OPTSTK,PE,3850,0.05,
    BFO,1159504,175,TCSLOPT,TCS25JAN3800PE,09-JAN-2025,OPTSTK,PE,3800,0.05,
    BFO,1160117,175,TCSLOPT,TCS25JAN3750PE,09-JAN-2025,OPTSTK,PE,3750,0.05,
    BFO,1162659,175,TCSLOPT,TCS25JAN3700PE,09-JAN-2025,OPTSTK,PE,3700,0.05,
    BFO,1162994,175,TCSLOPT,TCS25JAN3650PE,09-JAN-2025,OPTSTK,PE,3650,0.05,
    BFO,1165860,175,TCSLOPT,TCS25JAN3600PE,09-JAN-2025,OPTSTK,PE,3600,0.05,
    BFO,2030986,175,TCSLOPT,TCS25JAN4700CE,09-JAN-2025,OPTSTK,CE,4700,0.05,
    BFO,2029936,175,TCSLOPT,TCS25JAN4650CE,09-JAN-2025,OPTSTK,CE,4650,0.05,
    BFO,1151838,175,TCSLOPT,TCS25JAN4600CE,09-JAN-2025,OPTSTK,CE,4600,0.05,
    BFO,1156095,175,TCSLOPT,TCS25JAN4550CE,09-JAN-2025,OPTSTK,CE,4550,0.05,
    BFO,1157158,175,TCSLOPT,TCS25JAN4500CE,09-JAN-2025,OPTSTK,CE,4500,0.05,
    BFO,1157655,175,TCSLOPT,TCS25JAN4450CE,09-JAN-2025,OPTSTK,CE,4450,0.05,
    BFO,1158702,175,TCSLOPT,TCS25JAN4400CE,09-JAN-2025,OPTSTK,CE,4400,0.05,
    BFO,1155733,175,TCSLOPT,TCS25JAN4350CE,09-JAN-2025,OPTSTK,CE,4350,0.05,
    BFO,1156767,175,TCSLOPT,TCS25JAN4300CE,09-JAN-2025,OPTSTK,CE,4300,0.05,
    BFO,1157241,175,TCSLOPT,TCS25JAN4250CE,09-JAN-2025,OPTSTK,CE,4250,0.05,
    BFO,1158341,175,TCSLOPT,TCS25JAN4200CE,09-JAN-2025,OPTSTK,CE,4200,0.05,
    BFO,1158794,175,TCSLOPT,TCS25JAN4150CE,09-JAN-2025,OPTSTK,CE,4150,0.05,
    BFO,1156385,175,TCSLOPT,TCS25JAN4100CE,09-JAN-2025,OPTSTK,CE,4100,0.05,
    BFO,1156859,175,TCSLOPT,TCS25JAN4050CE,09-JAN-2025,OPTSTK,CE,4050,0.05,
    BFO,1157950,175,TCSLOPT,TCS25JAN4000CE,09-JAN-2025,OPTSTK,CE,4000,0.05,
    BFO,1152437,175,TCSLOPT,TCS25JAN3950CE,09-JAN-2025,OPTSTK,CE,3950,0.05,
    BFO,1154078,175,TCSLOPT,TCS25JAN3900CE,09-JAN-2025,OPTSTK,CE,3900,0.05,
    BFO,1159581,175,TCSLOPT,TCS25JAN3850CE,09-JAN-2025,OPTSTK,CE,3850,0.05,
    BFO,1159327,175,TCSLOPT,TCS25JAN3800CE,09-JAN-2025,OPTSTK,CE,3800,0.05,
    BFO,1160262,175,TCSLOPT,TCS25JAN3750CE,09-JAN-2025,OPTSTK,CE,3750,0.05,
    BFO,1162189,175,TCSLOPT,TCS25JAN3700CE,09-JAN-2025,OPTSTK,CE,3700,0.05,
    BFO,1162534,175,TCSLOPT,TCS25JAN3650CE,09-JAN-2025,OPTSTK,CE,3650,0.05,
    BFO,1166056,175,TCSLOPT,TCS25JAN3600CE,09-JAN-2025,OPTSTK,CE,3600,0.05,
    BFO,1172764,175,TCSLFUT,TCS25FEBFUT,13-FEB-2025,FUTSTK,XX,0,0.05,
    BFO,1132690,175,TCSLFUT,TCS24DECFUT,12-DEC-2024,FUTSTK,XX,0,0.05,
    BFO,1154865,175,TCSLFUT,TCS25JANFUT,09-JAN-2025,FUTSTK,XX,0,0.05,
    BFO,823541,175,TCSLOPT,TCS25FEB4700PE,13-FEB-2025,OPTSTK,PE,4700,0.05,
    BFO,822731,175,TCSLOPT,TCS25FEB4650PE,13-FEB-2025,OPTSTK,PE,4650,0.05,
    BFO,822377,175,TCSLOPT,TCS25FEB4600PE,13-FEB-2025,OPTSTK,PE,4600,0.05,
    BFO,822246,175,TCSLOPT,TCS25FEB4550PE,13-FEB-2025,OPTSTK,PE,4550,0.05,
    BFO,1168565,175,TCSLOPT,TCS25FEB4500PE,13-FEB-2025,OPTSTK,PE,4500,0.05,
    BFO,1169039,175,TCSLOPT,TCS25FEB4450PE,13-FEB-2025,OPTSTK,PE,4450,0.05,
    BFO,1170059,175,TCSLOPT,TCS25FEB4400PE,13-FEB-2025,OPTSTK,PE,4400,0.05,
    BFO,1170614,175,TCSLOPT,TCS25FEB4350PE,13-FEB-2025,OPTSTK,PE,4350,0.05,
    BFO,1171742,175,TCSLOPT,TCS25FEB4300PE,13-FEB-2025,OPTSTK,PE,4300,0.05,
    BFO,1168648,175,TCSLOPT,TCS25FEB4250PE,13-FEB-2025,OPTSTK,PE,4250,0.05,
    BFO,1169631,175,TCSLOPT,TCS25FEB4200PE,13-FEB-2025,OPTSTK,PE,4200,0.05,
    BFO,1170144,175,TCSLOPT,TCS25FEB4150PE,13-FEB-2025,OPTSTK,PE,4150,0.05,
    BFO,1171313,175,TCSLOPT,TCS25FEB4100PE,13-FEB-2025,OPTSTK,PE,4100,0.05,
    BFO,1174860,175,TCSLOPT,TCS25FEB4050PE,13-FEB-2025,OPTSTK,PE,4050,0.05,
    BFO,1169280,175,TCSLOPT,TCS25FEB4000PE,13-FEB-2025,OPTSTK,PE,4000,0.05,
    BFO,1170900,175,TCSLOPT,TCS25FEB3950PE,13-FEB-2025,OPTSTK,PE,3950,0.05,
    BFO,1172051,175,TCSLOPT,TCS25FEB3900PE,13-FEB-2025,OPTSTK,PE,3900,0.05,
    BFO,1172577,175,TCSLOPT,TCS25FEB3850PE,13-FEB-2025,OPTSTK,PE,3850,0.05,
    BFO,1173724,175,TCSLOPT,TCS25FEB3800PE,13-FEB-2025,OPTSTK,PE,3800,0.05,
    BFO,820523,175,TCSLOPT,TCS25FEB3750PE,13-FEB-2025,OPTSTK,PE,3750,0.05,
    BFO,820797,175,TCSLOPT,TCS25FEB3700PE,13-FEB-2025,OPTSTK,PE,3700,0.05,
    BFO,821022,175,TCSLOPT,TCS25FEB3650PE,13-FEB-2025,OPTSTK,PE,3650,0.05,
    BFO,823435,175,TCSLOPT,TCS25FEB4700CE,13-FEB-2025,OPTSTK,CE,4700,0.05,
    BFO,823158,175,TCSLOPT,TCS25FEB4650CE,13-FEB-2025,OPTSTK,CE,4650,0.05,
    BFO,822154,175,TCSLOPT,TCS25FEB4600CE,13-FEB-2025,OPTSTK,CE,4600,0.05,
    BFO,822532,175,TCSLOPT,TCS25FEB4550CE,13-FEB-2025,OPTSTK,CE,4550,0.05,
    BFO,1173641,175,TCSLOPT,TCS25FEB4500CE,13-FEB-2025,OPTSTK,CE,4500,0.05,
    BFO,1174165,175,TCSLOPT,TCS25FEB4450CE,13-FEB-2025,OPTSTK,CE,4450,0.05,
    BFO,1168661,175,TCSLOPT,TCS25FEB4400CE,13-FEB-2025,OPTSTK,CE,4400,0.05,
    BFO,1169143,175,TCSLOPT,TCS25FEB4350CE,13-FEB-2025,OPTSTK,CE,4350,0.05,
    BFO,1170161,175,TCSLOPT,TCS25FEB4300CE,13-FEB-2025,OPTSTK,CE,4300,0.05,
    BFO,1173742,175,TCSLOPT,TCS25FEB4250CE,13-FEB-2025,OPTSTK,CE,4250,0.05,
    BFO,1174875,175,TCSLOPT,TCS25FEB4200CE,13-FEB-2025,OPTSTK,CE,4200,0.05,
    BFO,1168752,175,TCSLOPT,TCS25FEB4150CE,13-FEB-2025,OPTSTK,CE,4150,0.05,
    BFO,1169734,175,TCSLOPT,TCS25FEB4100CE,13-FEB-2025,OPTSTK,CE,4100,0.05,
    BFO,1173328,175,TCSLOPT,TCS25FEB4050CE,13-FEB-2025,OPTSTK,CE,4050,0.05,
    BFO,1174444,175,TCSLOPT,TCS25FEB4000CE,13-FEB-2025,OPTSTK,CE,4000,0.05,
    BFO,1169381,175,TCSLOPT,TCS25FEB3950CE,13-FEB-2025,OPTSTK,CE,3950,0.05,
    BFO,1170466,175,TCSLOPT,TCS25FEB3900CE,13-FEB-2025,OPTSTK,CE,3900,0.05,
    BFO,1171009,175,TCSLOPT,TCS25FEB3850CE,13-FEB-2025,OPTSTK,CE,3850,0.05,
    BFO,1172147,175,TCSLOPT,TCS25FEB3800CE,13-FEB-2025,OPTSTK,CE,3800,0.05,
    BFO,820942,175,TCSLOPT,TCS25FEB3750CE,13-FEB-2025,OPTSTK,CE,3750,0.05,
    BFO,820465,175,TCSLOPT,TCS25FEB3700CE,13-FEB-2025,OPTSTK,CE,3700,0.05,
    BFO,820712,175,TCSLOPT,TCS25FEB3650CE,13-FEB-2025,OPTSTK,CE,3650,0.05,
    BFO,1134657,175,TCSLOPT,TCS24DEC4850PE,12-DEC-2024,OPTSTK,PE,4850,0.05,
    BFO,1129418,175,TCSLOPT,TCS24DEC4800PE,12-DEC-2024,OPTSTK,PE,4800,0.05,
    BFO,1132643,175,TCSLOPT,TCS24DEC4750PE,12-DEC-2024,OPTSTK,PE,4750,0.05,
    BFO,1133726,175,TCSLOPT,TCS24DEC4700PE,12-DEC-2024,OPTSTK,PE,4700,0.05,
    BFO,1134230,175,TCSLOPT,TCS24DEC4650PE,12-DEC-2024,OPTSTK,PE,4650,0.05,
    BFO,1128996,175,TCSLOPT,TCS24DEC4600PE,12-DEC-2024,OPTSTK,PE,4600,0.05,
    BFO,1132247,175,TCSLOPT,TCS24DEC4550PE,12-DEC-2024,OPTSTK,PE,4550,0.05,
    BFO,1133344,175,TCSLOPT,TCS24DEC4500PE,12-DEC-2024,OPTSTK,PE,4500,0.05,
    BFO,1133819,175,TCSLOPT,TCS24DEC4450PE,12-DEC-2024,OPTSTK,PE,4450,0.05,
    BFO,1134938,175,TCSLOPT,TCS24DEC4400PE,12-DEC-2024,OPTSTK,PE,4400,0.05,
    BFO,1129071,175,TCSLOPT,TCS24DEC4350PE,12-DEC-2024,OPTSTK,PE,4350,0.05,
    BFO,1130175,175,TCSLOPT,TCS24DEC4300PE,12-DEC-2024,OPTSTK,PE,4300,0.05,
    BFO,1133423,175,TCSLOPT,TCS24DEC4250PE,12-DEC-2024,OPTSTK,PE,4250,0.05,
    BFO,1134531,175,TCSLOPT,TCS24DEC4200PE,12-DEC-2024,OPTSTK,PE,4200,0.05,
    BFO,1135018,175,TCSLOPT,TCS24DEC4150PE,12-DEC-2024,OPTSTK,PE,4150,0.05,
    BFO,1138089,175,TCSLOPT,TCS24DEC4100PE,12-DEC-2024,OPTSTK,PE,4100,0.05,
    BFO,1138844,175,TCSLOPT,TCS24DEC4050PE,12-DEC-2024,OPTSTK,PE,4050,0.05,
    BFO,1138198,175,TCSLOPT,TCS24DEC4000PE,12-DEC-2024,OPTSTK,PE,4000,0.05,
    BFO,1139579,175,TCSLOPT,TCS24DEC3950PE,12-DEC-2024,OPTSTK,PE,3950,0.05,
    BFO,1141639,175,TCSLOPT,TCS24DEC3900PE,12-DEC-2024,OPTSTK,PE,3900,0.05,
    BFO,1159514,175,TCSLOPT,TCS24DEC3850PE,12-DEC-2024,OPTSTK,PE,3850,0.05,
    BFO,1159676,175,TCSLOPT,TCS24DEC3800PE,12-DEC-2024,OPTSTK,PE,3800,0.05,
    BFO,1160219,175,TCSLOPT,TCS24DEC3750PE,12-DEC-2024,OPTSTK,PE,3750,0.05,
    BFO,1163089,175,TCSLOPT,TCS24DEC3700PE,12-DEC-2024,OPTSTK,PE,3700,0.05,
    BFO,1162322,175,TCSLOPT,TCS24DEC3650PE,12-DEC-2024,OPTSTK,PE,3650,0.05,
    BFO,2082592,175,TCSLOPT,TCS24DEC3600PE,12-DEC-2024,OPTSTK,PE,3600,0.05,
    BFO,1133174,175,TCSLOPT,TCS24DEC4850CE,12-DEC-2024,OPTSTK,CE,4850,0.05,
    BFO,1134250,175,TCSLOPT,TCS24DEC4800CE,12-DEC-2024,OPTSTK,CE,4800,0.05,
    BFO,1131252,175,TCSLOPT,TCS24DEC4750CE,12-DEC-2024,OPTSTK,CE,4750,0.05,
    BFO,1132265,175,TCSLOPT,TCS24DEC4700CE,12-DEC-2024,OPTSTK,CE,4700,0.05,
    BFO,1132768,175,TCSLOPT,TCS24DEC4650CE,12-DEC-2024,OPTSTK,CE,4650,0.05,
    BFO,1133828,175,TCSLOPT,TCS24DEC4600CE,12-DEC-2024,OPTSTK,CE,4600,0.05,
    BFO,1130862,175,TCSLOPT,TCS24DEC4550CE,12-DEC-2024,OPTSTK,CE,4550,0.05,
    BFO,1131886,175,TCSLOPT,TCS24DEC4500CE,12-DEC-2024,OPTSTK,CE,4500,0.05,
    BFO,1132354,175,TCSLOPT,TCS24DEC4450CE,12-DEC-2024,OPTSTK,CE,4450,0.05,
    BFO,1133438,175,TCSLOPT,TCS24DEC4400CE,12-DEC-2024,OPTSTK,CE,4400,0.05,
    BFO,1133931,175,TCSLOPT,TCS24DEC4350CE,12-DEC-2024,OPTSTK,CE,4350,0.05,
    BFO,1131503,175,TCSLOPT,TCS24DEC4300CE,12-DEC-2024,OPTSTK,CE,4300,0.05,
    BFO,1131974,175,TCSLOPT,TCS24DEC4250CE,12-DEC-2024,OPTSTK,CE,4250,0.05,
    BFO,1133034,175,TCSLOPT,TCS24DEC4200CE,12-DEC-2024,OPTSTK,CE,4200,0.05,
    BFO,1133529,175,TCSLOPT,TCS24DEC4150CE,12-DEC-2024,OPTSTK,CE,4150,0.05,
    BFO,1138681,175,TCSLOPT,TCS24DEC4100CE,12-DEC-2024,OPTSTK,CE,4100,0.05,
    BFO,1138400,175,TCSLOPT,TCS24DEC4050CE,12-DEC-2024,OPTSTK,CE,4050,0.05,
    BFO,1138773,175,TCSLOPT,TCS24DEC4000CE,12-DEC-2024,OPTSTK,CE,4000,0.05,
    BFO,1139241,175,TCSLOPT,TCS24DEC3950CE,12-DEC-2024,OPTSTK,CE,3950,0.05,
    BFO,1142298,175,TCSLOPT,TCS24DEC3900CE,12-DEC-2024,OPTSTK,CE,3900,0.05,
    BFO,1159339,175,TCSLOPT,TCS24DEC3850CE,12-DEC-2024,OPTSTK,CE,3850,0.05,
    BFO,1159493,175,TCSLOPT,TCS24DEC3800CE,12-DEC-2024,OPTSTK,CE,3800,0.05,
    BFO,1160103,175,TCSLOPT,TCS24DEC3750CE,12-DEC-2024,OPTSTK,CE,3750,0.05,
    BFO,1162616,175,TCSLOPT,TCS24DEC3700CE,12-DEC-2024,OPTSTK,CE,3700,0.05,
    BFO,1162946,175,TCSLOPT,TCS24DEC3650CE,12-DEC-2024,OPTSTK,CE,3650,0.05,
    BFO,2082600,175,TCSLOPT,TCS24DEC3600CE,12-DEC-2024,OPTSTK,CE,3600,0.05,
    BFO,1160015,550,TCHMOPT,TATACHEM25JAN980PE,09-JAN-2025,OPTSTK,PE,980,0.05,
    BFO,1159997,550,TCHMOPT,TATACHEM25JAN960PE,09-JAN-2025,OPTSTK,PE,960,0.05,
    BFO,1160991,550,TCHMOPT,TATACHEM25JAN940PE,09-JAN-2025,OPTSTK,PE,940,0.05,
    BFO,1164692,550,TCHMOPT,TATACHEM25JAN920PE,09-JAN-2025,OPTSTK,PE,920,0.05,
    BFO,1167719,550,TCHMOPT,TATACHEM25JAN900PE,09-JAN-2025,OPTSTK,PE,900,0.05,
    BFO,1159596,550,TCHMOPT,TATACHEM25JAN1320PE,09-JAN-2025,OPTSTK,PE,1320,0.05,
    BFO,1151527,550,TCHMOPT,TATACHEM25JAN1300PE,09-JAN-2025,OPTSTK,PE,1300,0.05,
    BFO,1155034,550,TCHMOPT,TATACHEM25JAN1280PE,09-JAN-2025,OPTSTK,PE,1280,0.05,
    BFO,1157918,550,TCHMOPT,TATACHEM25JAN1260PE,09-JAN-2025,OPTSTK,PE,1260,0.05,
    BFO,1154625,550,TCHMOPT,TATACHEM25JAN1240PE,09-JAN-2025,OPTSTK,PE,1240,0.05,
    BFO,1157472,550,TCHMOPT,TATACHEM25JAN1220PE,09-JAN-2025,OPTSTK,PE,1220,0.05,
    BFO,1153834,550,TCHMOPT,TATACHEM25JAN1200PE,09-JAN-2025,OPTSTK,PE,1200,0.05,
    BFO,1156519,550,TCHMOPT,TATACHEM25JAN1180PE,09-JAN-2025,OPTSTK,PE,1180,0.05,
    BFO,1152364,550,TCHMOPT,TATACHEM25JAN1160PE,09-JAN-2025,OPTSTK,PE,1160,0.05,
    BFO,1156079,550,TCHMOPT,TATACHEM25JAN1140PE,09-JAN-2025,OPTSTK,PE,1140,0.05,
